id,name,age,occupation,gender,annual_income,region,persona,personal_score,saving_goal_text,target_max_spending_amount
80,김이현,23,제관기 조작원,Male,27000000,인천 인천-미추홀구,"김이현 씨는 인천에서 제관기를 다루는 기술직 청년으로, 대가족의 따뜻함과 식도락의 즐거움 사이에서 즉흥적으로 살아가는 20대입니다. 주요 강점은 제관기 정밀 조작, 금속 도면 해석이며, 일상 관심사는 전국 유명 고기 맛집 탐방, 코인 노래방 최신곡 부르기, 전략 보드게임입니다. 가족·주거 형태는 기타3세대, 주택 이외의 거처이며, 당장은 기계 조작 숙련도를 높이는 데 집중하고 있으며, 나중에는 현장 흐름을 꿰뚫는 관리자가 되어 작업 효율을 개선하는 성취감을 느끼고 싶어 합니다.",0,"비상금과 커리어 전환 자금 마련: 인천 인천-미추홀구 거주, 제관기 조작원 생활 패턴을 기준으로 1인 생활비와 자기계발비 통제, 주거비 안정화, 취미/관심사(전국 유명 고기 맛집 탐방) 지출을 조절하고 강점(제관기 정밀 조작)을 활용해 월별 저축 루틴을 유지하기",1550000
81,김혁재,44,경기 기록원,Male,51100000,대전 대전-유성구,"김혁재 씨는 유성구의 단독주택에 살며 야구 기록원으로 일하는, 수학적 냉철함과 인간적인 느슨함을 동시에 가진 40대 미혼 남성입니다. 주요 강점은 야구 공식 기록법, 실시간 경기 데이터 집계이며, 일상 관심사는 대청호반 드라이브, 괴산 숲속 캠핑, 일본식 텐동 맛집 탐방입니다. 가족·주거 형태는 혼자 거주, 단독주택이며, 큰 명예나 고소득보다는 좋아하는 스포츠 현장에 계속 머무르며 기록원으로서의 전문성을 유지하고, 퇴근 후에는 내 집 마당에서 소박하게 시간을 보내는 평온한 일상을 지키려 합니다.",0,"가족 생활비와 노후 준비의 균형 확보: 대전 대전-유성구 거주, 경기 기록원 생활 패턴을 기준으로 1인 생활비와 자기계발비 통제, 주거비 안정화, 취미/관심사(대청호반 드라이브) 지출을 조절하고 강점(야구 공식 기록법)을 활용해 월별 저축 루틴을 유지하기",2770000
82,서진석,38,식품 영업원,Male,61700000,경기 경기-부천시 원미구,"서진석 씨는 ICT 전공 지식을 영업에 녹여내는 유능한 식품 영업원이자, 인테리어 소품 수집과 나홀로 여행을 즐기는 30대 후반의 미혼 남성입니다. 주요 강점은 거래처 맞춤형 납품 경로 최적화, 식품 유통 시장 트렌드 분석이며, 일상 관심사는 성수동 가구 거리 투어, 유튜브 인테리어 채널 시청, 전국 유명 수제버거 맛집 방문입니다. 가족·주거 형태는 부모와 동거, 아파트이며, 부천 원미구의 오래된 동네에서 성장하며 도시의 편리함과 정겨움을 동시에 경험했고, 대학 시절 정보통신기술을 전공하며 디지털 전환기를 몸소 겪었으나 현재는 부모님과 함께 살며 효도와 독립 사이의 미묘한 갈등을 안고 살아가는 30대 후반입니다.",0,"주거 안정과 중기 목돈 마련: 경기 경기-부천시 원미구 거주, 식품 영업원 생활 패턴을 기준으로 부모님 부양 비용 관리, 월 고정 주거비 관리, 취미/관심사(성수동 가구 거리 투어) 지출을 조절하고 강점(거래처 맞춤형 납품 경로 최적화)을 활용해 월별 저축 루틴을 유지하기",3390000
83,김미경,45,무직,Female,0,경기 경기-고양시 일산동구,"김미경 씨는 가족의 갈등 속에서도 긍정적인 사회성과 계획성을 바탕으로 산림치유지도사라는 새로운 꿈을 꾸며 살아가는 40대 여성입니다. 주요 강점은 그룹 여행 세부 일정 설계, 갈등 중재 및 정서적 케어이며, 일상 관심사는 가평 숲속 캠핑 및 삼림욕, 동남아시아 요리 맛집 탐방, 모바일 전략 및 퍼즐 게임입니다. 가족·주거 형태는 자녀와 거주 (배우자 별거), 아파트이며, 타인의 마음을 잘 읽는 강점을 살려 나중에 비슷한 처지의 사람들을 돕는 작은 상담소나 커뮤니티 공간을 운영하고 싶어 합니다.",0,"가족 생활비와 노후 준비의 균형 확보: 경기 경기-고양시 일산동구 거주, 무직 생활 패턴을 기준으로 자녀 관련 지출 계획화, 월 고정 주거비 관리, 취미/관심사(가평 숲속 캠핑 및 삼림욕) 지출을 조절하고 강점(그룹 여행 세부 일정 설계)을 활용해 월별 저축 루틴을 유지하기",500000
84,김동연,54,보육교사,Female,51200000,경기 경기-수원시 영통구,"김동연 씨는 수원 영통에서 보육교사로 일하며 성실한 일상을 살아가지만, 내면에는 예술적 상상력과 자유로운 삶을 꿈꾸는 50대 여성입니다. 주요 강점은 영유아 발달 단계별 맞춤형 관찰 기록, 창의적 놀이 중심 교육 프로그램 설계이며, 일상 관심사는 광교 호수공원 숲길 산책, 일본 고전 만화 정주행, 동네 목욕탕에서 즐기는 온욕입니다. 가족·주거 형태는 배우자·자녀와 거주, 아파트이며, 먼 미래에는 아이들과 함께 그림책을 만들거나 작은 예술 공방을 운영하며 교육과 예술이 맞물린 삶을 사는 것을 바랍니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 경기 경기-수원시 영통구 거주, 보육교사 생활 패턴을 기준으로 자녀 관련 지출 계획화, 월 고정 주거비 관리, 취미/관심사(광교 호수공원 숲길 산책) 지출을 조절하고 강점(영유아 발달 단계별 맞춤형 관찰 기록)을 활용해 월별 저축 루틴을 유지하기",2520000
85,김현지,25,무직,Female,0,광주 광주-광산구,"김현지 씨는 광주에서 공무원 시험을 준비하며 엄격한 자기 관리와 활발한 사교성을 동시에 가진 25세 청년입니다. 주요 강점은 효율적인 일정 관리 툴 활용, 분위기를 주도하는 대화법이며, 일상 관심사는 새벽 수영과 헬스, 천연 발효종 빵집 탐방, 나물 위주의 한식 요리입니다. 가족·주거 형태는 혼자 거주, 아파트이며, 사회적으로 인정받는 위치에 오르고 싶어 하는 욕심이 있어, 공부하는 틈틈이 실무 자격증 취득에 매달리기도 합니다.",0,"비상금과 커리어 전환 자금 마련: 광주 광주-광산구 거주, 무직 생활 패턴을 기준으로 1인 생활비와 자기계발비 통제, 월 고정 주거비 관리, 취미/관심사(새벽 수영과 헬스) 지출을 조절하고 강점(효율적인 일정 관리 툴 활용)을 활용해 월별 저축 루틴을 유지하기",500000
86,배정연,57,무직,Female,0,경상북 경상북-영천시,"배정연 씨는 경북 영천에서 알뜰한 살림 솜씨와 배드민턴으로 활력을 찾는, 실용적이고 강단 있는 50대 후반의 여성입니다. 주요 강점은 가성비 높은 지역 맛집 리스트업, 효율적인 가계 지출 관리이며, 일상 관심사는 영천 시내 일식 전문점 탐방, 지역 배드민턴 동호회 활동, 최신 뷰티 관리 및 미용실 방문입니다. 가족·주거 형태는 배우자와 거주, 아파트이며, 사회적인 성공이나 직함보다는 매일의 컨디션을 일정하게 유지하는 건강 관리에 집중하며, 남편과 함께 전국 곳곳의 도시를 여유롭게 둘러보는 소박한 여행의 즐거움을 누리고자 합니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 경상북 경상북-영천시 거주, 무직 생활 패턴을 기준으로 가족 공동 지출 관리, 월 고정 주거비 관리, 취미/관심사(영천 시내 일식 전문점 탐방) 지출을 조절하고 강점(가성비 높은 지역 맛집 리스트업)을 활용해 월별 저축 루틴을 유지하기",500000
87,오경옥,51,무직,Female,0,광주 광주-북구,"오경옥 씨는 광주 북구에서 이웃들과 어울리며 요리와 수집, 산책으로 여유를 즐기는 소탈하고 정감 넘치는 50대 주부입니다. 주요 강점은 제철 나물 무침 및 밑반찬 조리, 모임 분위기 주도 및 중재이며, 일상 관심사는 담양 숲길 및 자연 풍경 산책, 지역 유명 빵집 투어, 유튜브 건강 레시피 시청입니다. 가족·주거 형태는 배우자와 거주, 아파트이며, 가끔은 동네 작은 공방에서 소품을 만들어 팔거나 취미를 공유하는 소모임을 운영해보고 싶다는 생각을 합니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 광주 광주-북구 거주, 무직 생활 패턴을 기준으로 가족 공동 지출 관리, 월 고정 주거비 관리, 취미/관심사(담양 숲길 및 자연 풍경 산책) 지출을 조절하고 강점(제철 나물 무침 및 밑반찬 조리)을 활용해 월별 저축 루틴을 유지하기",500000
88,서경덕,53,건물 경비원,Male,34100000,전라남 전라남-여수시,"서경덕 씨는 여수에서 자녀를 홀로 키우며 성실하게 아파트 경비원으로 근무하는, 책임감 강하고 정 많은 50대 아버지입니다. 주요 강점은 단지 내 시설물 상시 점검 및 유지보수 보고, 입주민 민원 응대 및 갈등 중재이며, 일상 관심사는 유튜브 시사 및 정치 분석 채널 시청, 오동도와 해양공원 둘레길 산책, 지역 지인들과의 소규모 술모임입니다. 가족·주거 형태는 자녀와 거주 (한부모), 아파트이며, 고혈압과 혈당 관리를 철저히 해서 정년 이후에도 건강하게 소일거리를 찾을 수 있는 몸 상태를 만드는 것이 가장 큰 현실적 목표입니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 전라남 전라남-여수시 거주, 건물 경비원 생활 패턴을 기준으로 부모님 부양 비용 관리, 월 고정 주거비 관리, 취미/관심사(유튜브 시사 및 정치 분석 채널 시청) 지출을 조절하고 강점(단지 내 시설물 상시 점검 및 유지보수 보고)을 활용해 월별 저축 루틴을 유지하기",1790000
89,김서연,50,금형원,Female,50300000,인천 인천-남동구,"김서연 씨는 인천 남동공단의 정밀 금형 기술자로서 성실하게 살아오며 가족과 소박한 일상의 행복을 소중히 여기는 50대 여성입니다. 주요 강점은 정밀 도면 해독 및 분석, 금형 마모 진단 및 정밀 수정이며, 일상 관심사는 소래습지생태공원 조깅, 임영웅 노래 감상, 남동구 단골 분식집 방문입니다. 가족·주거 형태는 배우자·자녀와 거주, 다세대주택이며, 무리한 직책 상승보다는 지금의 숙련도를 유지하며 정년까지 사고 없이 안정적으로 현장을 지키는 것에 가치를 둡니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 인천 인천-남동구 거주, 금형원 생활 패턴을 기준으로 자녀 관련 지출 계획화, 월 고정 주거비 관리, 취미/관심사(소래습지생태공원 조깅) 지출을 조절하고 강점(정밀 도면 해독 및 분석)을 활용해 월별 저축 루틴을 유지하기",2470000
90,김하영,28,무직,Female,0,서울 서울-구로구,"김하영 씨는 서양 미술사 전공의 지식과 섬세한 분석력을 갖췄지만, 현실의 벽 앞에서 방황하며 구로구 부모님 댁에서 큐레이터의 꿈을 키워가는 20대 후반의 취준생입니다. 주요 강점은 미술 작품 도판 분석, 전시 기획 초안 작성이며, 일상 관심사는 독립 출판물 및 아트북 수집, 안양천 산책로 걷기, 넷플릭스 예술 다큐멘터리 시청입니다. 가족·주거 형태는 부모와 동거, 주택 이외의 거처이며, 국립현대미술관과 같은 공공 기관의 큐레이터나 독립 갤러리의 디렉터를 꿈꾸며, 자신의 관점이 담긴 전시를 통해 대중과 소통하는 순간을 기다리고 있지만 반복되는 취업 실패에 마음을 졸이기도 합니다.",0,"비상금과 커리어 전환 자금 마련: 서울 서울-구로구 거주, 무직 생활 패턴을 기준으로 부모님 부양 비용 관리, 주거비 안정화, 취미/관심사(독립 출판물 및 아트북 수집) 지출을 조절하고 강점(미술 작품 도판 분석)을 활용해 월별 저축 루틴을 유지하기",500000
91,박제규,24,양식 조리사,Male,34700000,전라남 전라남-나주시,"박제규 씨는 나주에서 부모님과 함께 살며 교육학 전공 후 양식 조리사의 길을 걷고 있는, 현실적이면서도 다정한 20대 청년입니다. 주요 강점은 수비드 스테이크 조리, 라구 소스 베이스 제조이며, 일상 관심사는 나주시민체육센터 배드민턴, 전국 노포 맛집 탐방, 수제 버거 브랜드 투어입니다. 가족·주거 형태는 부모와 동거, 단독주택이며, 화려한 파인 다이닝보다는 매일 먹어도 질리지 않는 정갈한 동네 식당의 주인이 되어 안정적인 생활 기반을 닦고자 합니다.",0,"비상금과 커리어 전환 자금 마련: 전라남 전라남-나주시 거주, 양식 조리사 생활 패턴을 기준으로 부모님 부양 비용 관리, 주거비 안정화, 취미/관심사(나주시민체육센터 배드민턴) 지출을 조절하고 강점(수비드 스테이크 조리)을 활용해 월별 저축 루틴을 유지하기",2050000
92,이미진,53,무직,Female,0,서울 서울-성북구,"이미진 씨는 성북구 정릉동에서 자녀와 함께 살며 뛰어난 살림 솜씨와 예술적 취향을 통해 소소한 평온을 찾아가는 50대 여성입니다. 주요 강점은 제철 식재료 선별, 한식 찌개 및 밑반찬 조리이며, 일상 관심사는 국립현대미술관 전시 관람, 지역 주민센터 배드민턴, 모바일 퍼즐 게임입니다. 가족·주거 형태는 자녀와 거주 (한부모), 단독주택이며, 가끔은 정성껏 만든 음식을 주변에 나누며 동네 사람들에게 인정받는 소소한 기쁨을 누리고 싶어 합니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 서울 서울-성북구 거주, 무직 생활 패턴을 기준으로 부모님 부양 비용 관리, 주거비 안정화, 취미/관심사(국립현대미술관 전시 관람) 지출을 조절하고 강점(제철 식재료 선별)을 활용해 월별 저축 루틴을 유지하기",500000
93,심명준,33,일식 조리사,Male,46400000,서울 서울-강북구,"심명준 씨는 정교한 조리 기술과 경영 마인드를 갖춘 33세 일식 조리사로, 내실 있는 삶과 자신만의 작은 공간을 꿈꾸는 실용주의자입니다. 주요 강점은 에돔마에 초밥 조리, 식재료 원가 및 재고 관리이며, 일상 관심사는 강북구 스크린 골프, 3쿠션 당구, 동해안 나홀로 여행입니다. 가족·주거 형태는 부모와 동거, 아파트이며, 화려한 대형 매장보다는 예약제로만 운영되는 작은 스시 바를 열어, 식재료 선정부터 공간의 조도와 음악까지 자신의 철학이 담긴 세밀한 통제권을 갖춘 운영자가 되고자 합니다.",0,"주거 안정과 중기 목돈 마련: 서울 서울-강북구 거주, 일식 조리사 생활 패턴을 기준으로 부모님 부양 비용 관리, 월 고정 주거비 관리, 취미/관심사(강북구 스크린 골프) 지출을 조절하고 강점(에돔마에 초밥 조리)을 활용해 월별 저축 루틴을 유지하기",2550000
94,강성민,51,무직,Male,0,경상남 경상남-거창군,"강성민 씨는 거창의 정겨운 분위기 속에서 손재주와 블로그 활동으로 소소한 성취감을 찾는, 배 나온 푸근한 인상의 50대 가장입니다. 주요 강점은 가정용 전기 배선 수리, 단독주택 외벽 및 지붕 보수이며, 일상 관심사는 거창 지역 식당 탐방 및 블로그 포스팅, 유튜브 가전제품 및 자동차 리뷰 시청, 동네 지인들과의 노래방 방문입니다. 가족·주거 형태는 배우자·자녀와 거주, 단독주택이며, 거창의 숨은 명소와 맛집을 기록하는 블로그를 꾸준히 키워 지역 사회에 소소하게 기여하거나, 소규모 수리 일을 통해 용돈 벌이를 계획합니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 경상남 경상남-거창군 거주, 무직 생활 패턴을 기준으로 자녀 관련 지출 계획화, 주거비 안정화, 취미/관심사(거창 지역 식당 탐방 및 블로그 포스팅) 지출을 조절하고 강점(가정용 전기 배선 수리)을 활용해 월별 저축 루틴을 유지하기",500000
95,이세린,24,조사 전문가,Female,30300000,대구 대구-달성군,"이세린 씨는 대구 달성군에서 가족과 함께 살며 도매 시장 조사 업무를 수행하는, 차분한 내면과 강한 가족애를 지닌 20대 사회초년생입니다. 주요 강점은 시장 가격 동향 분석, 심층 인터뷰 설계 및 수행이며, 일상 관심사는 비슬산 산책로 사진 촬영, 동네 배드민턴 경기, 인디 음악 감상입니다. 가족·주거 형태는 부모·조모와 동거, 아파트이며, 경제적 자립도를 높여 부모님과 할머니가 편히 쉴 수 있는 더 쾌적한 주거 환경을 마련해 드리는 것을 현실적인 목표로 두고 있습니다.",0,"비상금과 커리어 전환 자금 마련: 대구 대구-달성군 거주, 조사 전문가 생활 패턴을 기준으로 부모님 부양 비용 관리, 월 고정 주거비 관리, 취미/관심사(비슬산 산책로 사진 촬영) 지출을 조절하고 강점(시장 가격 동향 분석)을 활용해 월별 저축 루틴을 유지하기",1790000
96,김청,37,한식 조리사,Female,44400000,광주 광주-광산구,"김청 씨는 광주에서 한식 조리사로 일하며 어머니와의 안정적인 삶과 소박한 식당 운영의 꿈을 키워가는 신중한 성격의 여성입니다. 주요 강점은 제철 식재료 손질 및 보관, 전통 장류를 활용한 양념 배합이며, 일상 관심사는 전국 노포 음식점 탐방, 베란다 텃밭 가꾸기, 국립아시아문화전당 전시 관람입니다. 가족·주거 형태는 어머니와 동거, 주택 이외의 거처이며, 무리한 사업 확장보다는 매일 정해진 인원이 충분히 만족하고 돌아가는 안정적인 운영을 지향합니다.",0,"주거 안정과 중기 목돈 마련: 광주 광주-광산구 거주, 한식 조리사 생활 패턴을 기준으로 1인 생활비와 자기계발비 통제, 주거비 안정화, 취미/관심사(전국 노포 음식점 탐방) 지출을 조절하고 강점(제철 식재료 손질 및 보관)을 활용해 월별 저축 루틴을 유지하기",2370000
97,서나현,40,보육교사,Female,56900000,충청북 충청북-청주시 상당구,"서나현 씨는 청주에서 보육교사로 일하며 가족과의 소소한 행복과 현실적인 안정을 추구하는, 유연하고 생활력 강한 40대 여성입니다. 주요 강점은 영유아 발달 단계별 맞춤 놀이 지도, 학부모 심리 상담 및 갈등 조율이며, 일상 관심사는 무심천 산책, TV 스포츠 중계 시청, 동네 카페 수다 모임입니다. 가족·주거 형태는 배우자·자녀와 거주, 아파트이며, 거창한 승진이나 명예보다는 현재의 안정적인 고용 상태를 유지하며, 틈틈이 실무에 바로 적용 가능한 보육 최신 트렌드를 익혀 아이들에게 더 유용한 환경을 만들어주는 것에 만족합니다.",0,"가족 생활비와 노후 준비의 균형 확보: 충청북 충청북-청주시 상당구 거주, 보육교사 생활 패턴을 기준으로 자녀 관련 지출 계획화, 월 고정 주거비 관리, 취미/관심사(무심천 산책) 지출을 조절하고 강점(영유아 발달 단계별 맞춤 놀이 지도)을 활용해 월별 저축 루틴을 유지하기",2940000
98,구현정,36,보육교사,Female,51600000,제주 제주-제주시,"구현정 씨는 제주시에서 아이들을 사랑하는 보육교사로 일하며, 자연 속에서의 휴식과 사람 사이의 온기를 통해 삶의 균형을 맞추려 노력하는 36세 여성입니다. 주요 강점은 영유아 발달 단계별 맞춤 상담, 갈등 중재 및 정서 케어이며, 일상 관심사는 탑동 해안도로 조깅, 사려니숲길 가족 산책, 지역 맘카페 소모임 활동입니다. 가족·주거 형태는 배우자·자녀와 거주, 아파트이며, 지금은 보육 현장에서 아이들과 호흡하고 있지만, 전공 지식을 살려 나중에는 경계 없는 통합 보육 환경을 만드는 센터 운영을 꿈꿉니다.",0,"주거 안정과 중기 목돈 마련: 제주 제주-제주시 거주, 보육교사 생활 패턴을 기준으로 자녀 관련 지출 계획화, 월 고정 주거비 관리, 취미/관심사(탑동 해안도로 조깅) 지출을 조절하고 강점(영유아 발달 단계별 맞춤 상담)을 활용해 월별 저축 루틴을 유지하기",2800000
99,김성훈,25,"전직 그 외 물품 이동 장비 조작원, 현재 구직중",Male,0,전라남 전라남-목포시,"김성훈 씨는 목포에서 지게차 운전 경력을 가진 구직자로, 유달산 산책과 잔나비의 음악을 즐기며 안정적이고 여유로운 삶을 지향하는 25세 청년입니다. 주요 강점은 지게차 운전 및 정밀 적재, 물류 창고 공간 효율화 배치이며, 일상 관심사는 유튜브 인디 음악 감상, 유달산 풍경 사진 찍기, 넷플릭스 예능 정주행입니다. 가족·주거 형태는 혼자 거주, 아파트이며, 급여 수준이 적당하고 인간관계에서 큰 갈등이 없는 무난한 환경의 직장에서 스트레스 없이 오래 일하는 것을 목표로 합니다.",0,"비상금과 커리어 전환 자금 마련: 전라남 전라남-목포시 거주, 전직 그 외 물품 이동 장비 조작원, 현재 구직중 생활 패턴을 기준으로 1인 생활비와 자기계발비 통제, 월 고정 주거비 관리, 취미/관심사(유튜브 인디 음악 감상) 지출을 조절하고 강점(지게차 운전 및 정밀 적재)을 활용해 월별 저축 루틴을 유지하기",500000
100,박회성,50,통신장비 기사,Male,46300000,강원 강원-속초시,"박회성 씨는 속초의 통신망을 꿰뚫고 있는 숙련된 기술자이자, 낮은 소득의 현실 속에서도 가족을 위해 묵묵히 헌신하며 소박한 일상의 행복을 찾는 50대 가장입니다. 주요 강점은 광케이블 접속 및 유지보수, 통신 단자함 정밀 점검이며, 일상 관심사는 청초호 주변 산책 및 친구 모임, 유튜브 IT 및 역사 콘텐츠 시청, 지역 신문 및 잡지 탐독입니다. 가족·주거 형태는 배우자·자녀와 거주, 아파트이며, 성실함을 무기로 더 안정적인 계약 조건의 일자리를 찾거나, 먼 미래에는 소규모 통신 유지보수 업체를 운영하며 자녀들의 뒷바라지를 마무리하는 것을 꿈꿉니다.",0,"은퇴 전 현금흐름 정리와 건강 지출 대비: 강원 강원-속초시 거주, 통신장비 기사 생활 패턴을 기준으로 자녀 관련 지출 계획화, 월 고정 주거비 관리, 취미/관심사(청초호 주변 산책 및 친구 모임) 지출을 조절하고 강점(광케이블 접속 및 유지보수)을 활용해 월별 저축 루틴을 유지하기",2280000
